node_id,round,packet_rate,energy_remaining,energy_consumed_uJ,is_cluster_head,x_pos,y_pos,label,dist_to_ch,dist_to_bs,simulation_time,adv_ch_sent,adv_ch_rcvd,join_req_sent,join_req_rcvd,sch_sent,sch_rcvd,data_sent,data_rcvd,data_sent_bs,send_rcv_ratio,nbr_1_status,nbr_2_status,nbr_3_status,nbr_4_status,nbr_5_status,layer1_flagged
29.0,112.0,48.8252,0.0,2.9745,0.0,47.8505,18.7473,0.0,18.3285,31.3265,112.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
30.0,112.0,45.0437,0.0,2.62966,0.0,99.805,80.7145,0.0,15.7814,58.5143,112.0,0.0,6.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
31.0,112.0,58.1739,0.0,2.32207,0.0,49.5313,86.5362,0.0,18.4928,36.5392,112.0,0.0,5.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
32.0,112.0,88.0084,0.0,2.16296,1.0,67.9737,85.1706,0.0,15.2367,39.4971,112.0,1.0,4.0,0.0,8.0,1.0,0.0,7.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0
33.0,112.0,86.169,0.0,2.41864,0.0,54.3849,14.7303,0.0,13.0919,35.5412,112.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,8.0,0.0,0.888889,1.0,1.0,1.0,1.0,0.0,0
34.0,112.0,44.4179,0.0,2.85355,0.0,36.6947,96.0021,0.0,26.3021,47.8876,112.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
35.0,112.0,59.5127,0.0,2.22103,0.0,5.94293,75.0492,0.0,39.6366,50.6802,112.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
36.0,112.0,66.0224,0.0,1.32805,0.0,56.5268,70.4591,0.0,18.6403,21.4749,112.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
37.0,112.0,39.1668,0.0,2.89124,0.0,22.67,59.1639,0.0,30.4803,28.8254,112.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
38.0,112.0,32.4436,0.0,0.976063,0.0,14.247,17.5001,0.0,12.4383,48.3169,112.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
39.0,112.0,23.7734,0.0,1.48031,0.0,19.6179,50.9949,0.0,22.3856,30.3984,112.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
40.0,112.0,9.76105,0.0,2.82169,0.0,64.4886,44.1066,0.0,31.7006,15.6414,112.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
41.0,112.0,36.5715,0.0,0.716932,0.0,70.6626,22.9498,0.0,9.8799,34.0391,112.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
42.0,112.0,33.6394,0.0,2.68082,1.0,63.4803,5.31376,0.0,15.2803,46.6752,112.0,1.0,9.0,0.0,8.0,1.0,0.0,8.0,8.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0
43.0,112.0,14.171,0.0,1.87214,0.0,80.4288,13.7333,0.0,4.76549,47.3412,112.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
44.0,112.0,53.9836,0.0,2.85431,0.0,56.0551,35.1852,0.0,28.568,16.0045,112.0,0.0,4.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
45.0,112.0,19.7471,0.0,1.58566,0.0,51.2314,72.2115,0.0,21.1718,22.2456,112.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
46.0,112.0,69.1491,0.0,1.01023,0.0,71.848,27.0711,0.0,13.19,31.6713,112.0,0.0,4.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
47.0,112.0,39.3296,0.0,2.97989,0.0,46.1701,23.3253,0.0,17.5955,26.9483,112.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
48.0,112.0,56.5749,0.0,1.29414,0.0,6.28699,23.4702,0.0,10.0995,51.1337,112.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
49.0,112.0,70.0813,0.0,3.04934,0.0,96.982,43.1679,0.0,23.0336,47.4762,112.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
50.0,112.0,43.6042,0.0,4.02663,0.0,26.9308,56.8536,0.0,31.7293,24.0657,112.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
51.0,112.0,67.2105,0.0,0.606546,0.0,96.392,73.3071,0.0,7.65514,51.9176,112.0,0.0,3.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
52.0,112.0,49.7316,0.0,3.98319,1.0,3.47166,35.4897,0.0,20.3974,48.7385,112.0,1.0,6.0,0.0,8.0,1.0,0.0,7.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0
53.0,112.0,39.1244,0.0,0.971605,0.0,57.1975,86.9699,0.0,10.9253,37.664,112.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
54.0,112.0,39.2282,0.0,2.17409,0.0,76.5475,28.6161,0.0,14.1782,34.0888,112.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
55.0,112.0,9.11697,0.0,0.998391,0.0,80.973,58.9586,0.0,12.0167,32.2426,112.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
56.0,112.0,71.8132,0.0,2.51059,0.0,48.0779,9.94441,0.0,16.0834,40.1017,112.0,0.0,6.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
57.0,112.0,42.6821,0.0,3.52547,0.0,41.7693,24.6872,0.0,14.16,26.6173,112.0,0.0,4.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
58.0,112.0,79.3314,0.0,1.59913,0.0,96.9411,46.1074,0.0,20.1153,47.1023,112.0,0.0,5.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
59.0,112.0,54.625,0.0,1.11824,0.0,69.579,88.5073,0.0,3.70282,43.199,112.0,0.0,5.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
60.0,112.0,78.3641,0.0,1.95573,0.0,90.4494,5.17785,0.0,17.4118,60.3753,112.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,7.0,0.0,0.875,1.0,1.0,1.0,1.0,1.0,0
61.0,112.0,24.6142,0.0,1.07621,0.0,3.19069,39.36,0.0,3.8805,48.0034,112.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
62.0,112.0,48.3593,0.0,3.59913,1.0,84.8745,70.3243,0.0,10.1468,40.3647,112.0,1.0,10.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0
63.0,112.0,31.7225,0.0,1.53284,0.0,19.3766,51.0087,0.0,22.2218,30.64,112.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
64.0,112.0,20.512,0.0,1.19691,0.0,70.2084,9.38396,0.0,7.49388,45.3657,112.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
65.0,112.0,42.6507,0.0,2.68521,0.0,80.3971,71.4074,0.0,4.60653,37.1788,112.0,0.0,6.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
66.0,112.0,50.5463,0.0,0.85024,0.0,67.5847,33.7578,0.0,20.9404,23.938,112.0,0.0,4.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
67.0,112.0,13.5027,0.0,1.95116,0.0,36.0668,49.2631,0.0,32.4136,13.9526,112.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
68.0,112.0,12.1909,0.0,1.56578,0.0,12.1577,15.8518,0.0,11.875,50.9719,112.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
69.0,112.0,78.15,0.0,1.02501,0.0,62.2192,19.0265,0.0,13.7706,33.2967,112.0,0.0,6.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
70.0,112.0,33.0574,0.0,2.46509,0.0,68.4439,82.766,0.0,2.45017,37.6004,112.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
71.0,112.0,22.3584,0.0,4.222,0.0,95.1762,19.2672,0.0,20.0414,54.6388,112.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
72.0,112.0,38.4846,0.0,1.62398,1.0,94.0611,66.0155,0.0,10.1468,46.8815,112.0,1.0,4.0,0.0,8.0,1.0,0.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0
73.0,112.0,35.2781,0.0,2.48677,0.0,65.5711,47.5572,0.0,29.849,15.7616,112.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
74.0,112.0,71.4414,0.0,2.73573,0.0,11.509,9.06055,0.0,12.8542,56.1925,112.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
75.0,112.0,46.3818,0.0,2.78687,0.0,45.8408,59.3371,0.0,34.0182,10.2215,112.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
76.0,112.0,37.1528,0.0,4.11365,0.0,64.2375,13.065,0.0,7.78818,39.584,112.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
77.0,112.0,38.7635,0.0,1.55818,0.0,65.4655,94.1589,0.0,5.97556,46.7888,112.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
78.0,112.0,16.3384,0.0,2.30358,0.0,4.34297,87.5546,0.0,52.0722,59.1178,112.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
79.0,112.0,2.81458,0.0,0.799866,0.0,64.6474,8.75378,0.0,3.63263,43.7698,112.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
80.0,112.0,46.6549,0.0,2.9168,0.0,29.2898,91.0806,0.0,34.5148,46.0058,112.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
81.0,112.0,7.66898,0.0,1.81123,0.0,7.2008,64.1039,0.0,28.8562,45.0632,112.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
82.0,112.0,54.5949,0.0,2.83638,1.0,62.7647,99.4892,0.0,15.2367,51.1089,112.0,1.0,9.0,0.0,8.0,1.0,0.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0
83.0,112.0,12.7088,0.0,2.7321,0.0,20.1089,96.5717,0.0,42.7555,55.339,112.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
84.0,112.0,22.0944,0.0,2.04875,0.0,75.3378,28.4163,0.0,13.9595,33.2845,112.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
85.0,112.0,34.8472,0.0,2.60838,0.0,34.9543,8.24844,0.0,10.6649,44.3798,112.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
86.0,112.0,60.6952,0.0,1.76202,0.0,19.1691,89.4963,0.0,44.7262,50.105,112.0,0.0,4.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
87.0,112.0,24.3849,0.0,1.20286,0.0,97.6112,43.9505,0.0,22.3487,47.994,112.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
88.0,112.0,82.9935,0.0,2.93196,0.0,2.02139,4.52403,0.0,10.9544,66.1061,112.0,0.0,4.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
89.0,112.0,26.66,0.0,3.42416,0.0,93.9811,80.8345,0.0,13.9065,53.7131,112.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
90.0,112.0,16.9211,0.0,2.7286,0.0,47.0956,45.5301,0.0,33.054,5.33065,112.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
91.0,112.0,62.0058,0.0,2.50327,0.0,81.2476,49.3313,0.0,21.0369,31.2547,112.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
92.0,112.0,25.7727,0.0,1.98386,1.0,0.293673,15.3413,0.0,20.3974,60.5966,112.0,1.0,6.0,0.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0
93.0,112.0,46.3187,0.0,1.99883,0.0,57.2239,53.8756,0.0,32.1733,8.19786,112.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
94.0,112.0,11.9696,0.0,1.49126,0.0,46.3859,40.9085,0.0,28.8192,9.78345,112.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
95.0,112.0,69.7839,0.0,2.39671,0.0,18.4592,43.2438,0.0,16.8746,32.2563,112.0,0.0,6.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
96.0,112.0,43.3405,0.0,1.12466,0.0,7.18826,25.2813,0.0,10.8639,49.4354,112.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
97.0,112.0,58.5406,0.0,2.78467,0.0,99.0315,81.8445,0.0,16.591,58.465,112.0,0.0,5.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
98.0,112.0,33.9791,0.0,2.49957,0.0,66.4169,93.0377,0.0,7.41354,46.0626,112.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0.0,113.0,8.68952,0.0,3.0226,0.0,71.1533,5.69855,1.0,12.2717,49.0926,113.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,5.0,0.0,0.625,1.0,1.0,1.0,1.0,1.0,0
1.0,113.0,38.4659,0.0,2.79363,0.0,52.7785,26.4543,1.0,11.8335,23.7091,113.0,0.0,3.0,1.0,0.0,0.0,1.0,14.0,11.0,0.0,0.785714,1.0,1.0,1.0,1.0,1.0,0
2.0,113.0,90.2575,0.0,4.22468,0.0,24.5304,10.5029,1.0,30.1523,46.9971,113.0,0.0,2.0,1.0,0.0,0.0,1.0,17.0,11.0,0.0,0.647059,1.0,1.0,1.0,1.0,1.0,0
3.0,113.0,10.0276,0.0,1.22726,1.0,74.7048,25.1862,1.0,12.8036,35.0151,113.0,2.0,10.0,0.0,5.0,1.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1
4.0,113.0,52.0957,0.0,2.84303,0.0,19.4793,5.26976,1.0,36.1649,54.1508,113.0,0.0,4.0,1.0,0.0,0.0,1.0,20.0,14.0,0.0,0.7,1.0,1.0,1.0,1.0,1.0,0
5.0,113.0,64.4555,0.0,2.53005,0.0,81.1579,31.6103,1.0,9.1056,36.1801,113.0,0.0,3.0,1.0,0.0,0.0,1.0,14.0,11.0,0.0,0.785714,1.0,1.0,1.0,1.0,1.0,0
6.0,113.0,47.8664,0.0,2.83583,0.0,27.9191,76.7353,1.0,21.3186,34.6748,113.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,3.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0
7.0,113.0,71.3591,0.0,4.21731,0.0,49.6493,87.3895,1.0,7.55992,37.3911,113.0,0.0,4.0,1.0,0.0,0.0,1.0,11.0,9.0,0.0,0.818182,1.0,1.0,1.0,1.0,1.0,0
8.0,113.0,50.1747,0.0,2.16412,0.0,83.7463,48.1468,1.0,18.1848,33.7972,113.0,0.0,4.0,1.0,0.0,0.0,1.0,16.0,9.0,0.0,0.5625,1.0,1.0,1.0,1.0,1.0,0
9.0,113.0,43.6134,0.0,3.26532,0.0,4.60591,58.9542,1.0,16.7721,46.2688,113.0,0.0,3.0,1.0,0.0,0.0,1.0,9.0,8.0,0.0,0.888889,0.0,1.0,1.0,1.0,1.0,0
10.0,113.0,34.0913,0.0,4.61501,0.0,77.5776,80.6623,1.0,21.3338,41.2395,113.0,0.0,3.0,1.0,0.0,0.0,1.0,9.0,6.0,0.0,0.666667,1.0,1.0,1.0,1.0,1.0,0
11.0,113.0,34.7151,0.0,4.04058,0.0,1.38043,24.1222,1.0,32.3535,55.0774,113.0,0.0,5.0,1.0,0.0,0.0,1.0,19.0,12.0,0.0,0.631579,1.0,1.0,1.0,1.0,1.0,0
12.0,113.0,15.9285,0.0,2.86512,0.0,29.5639,17.5085,2.0,24.976,38.384,113.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
13.0,113.0,105.989,0.0,2.38087,1.0,85.1952,7.29351,2.0,8.0118,55.3403,113.0,2.0,9.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
14.0,113.0,110.622,0.0,3.15347,0.0,67.6533,21.9726,2.0,7.74926,33.1236,113.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,3.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,1
15.0,113.0,31.2359,0.0,3.25978,0.0,90.2276,94.2721,2.0,33.8276,59.8187,113.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,1
16.0,113.0,109.316,0.0,3.0696,0.0,3.36146,5.33291,2.0,48.4021,64.5779,113.0,0.0,2.0,1.0,0.0,0.0,1.0,11.0,3.0,0.0,0.272727,1.0,1.0,1.0,1.0,1.0,1
17.0,113.0,38.3184,0.0,2.04653,0.0,89.6885,95.5922,0.0,33.6156,60.4469,113.0,1.0,6.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
18.0,113.0,49.2776,0.0,1.4826,0.0,99.9801,68.4387,0.0,40.2495,53.2729,113.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
19.0,113.0,21.8408,0.0,1.7542,0.0,91.0767,12.1082,0.0,4.88266,55.8845,113.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
20.0,113.0,24.046,0.0,2.72904,0.0,81.1182,45.2321,0.0,15.72,31.4814,113.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
21.0,113.0,8.38895,0.0,2.59389,0.0,25.5306,64.6031,0.0,14.9224,28.4956,113.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
22.0,113.0,21.0443,0.0,2.13744,0.0,75.7194,14.4621,0.0,4.76549,43.8683,113.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
23.0,113.0,17.2798,0.0,2.21945,1.0,89.2534,16.6377,0.0,9.29027,51.5158,113.0,1.0,5.0,0.0,5.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0
24.0,113.0,78.0629,0.0,2.12139,0.0,85.5261,61.8763,0.0,24.5609,37.4587,113.0,0.0,5.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
25.0,113.0,71.4919,0.0,1.83213,0.0,19.8109,65.0778,0.0,14.0758,33.7449,113.0,0.0,5.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
26.0,113.0,34.6431,0.0,1.22562,0.0,25.6396,62.9549,0.0,13.4884,27.5909,113.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
27.0,113.0,73.0277,0.0,2.39555,0.0,40.4412,22.9673,0.0,16.1949,28.6729,113.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
28.0,113.0,1.91992,0.0,2.93834,0.0,34.1836,1.96024,0.0,23.8991,50.5765,113.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
29.0,113.0,21.6212,0.0,1.35682,0.0,47.8505,18.7473,0.0,7.67036,31.3265,113.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
30.0,113.0,52.3022,0.0,2.26508,0.0,99.805,80.7145,0.0,43.0642,58.5143,113.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
31.0,113.0,75.5843,0.0,3.04304,0.0,49.5313,86.5362,0.0,7.67845,36.5392,113.0,0.0,4.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
32.0,113.0,22.1518,0.0,2.41007,0.0,67.9737,85.1706,0.0,10.9253,39.4971,113.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
33.0,113.0,72.6592,0.0,2.03498,1.0,54.3849,14.7303,0.0,22.8523,35.5412,113.0,1.0,3.0,0.0,9.0,1.0,0.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0
34.0,113.0,60.7403,0.0,1.68507,0.0,36.6947,96.0021,0.0,16.5956,47.8876,113.0,0.0,4.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35.0,113.0,35.4676,0.0,1.43492,0.0,5.94293,75.0492,0.0,25.7662,50.6802,113.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
36.0,113.0,45.3496,0.0,1.74692,0.0,56.5268,70.4591,0.0,16.5245,21.4749,113.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
37.0,113.0,30.382,0.0,2.53162,0.0,22.67,59.1639,0.0,8.79508,28.8254,113.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
38.0,113.0,16.7106,0.0,1.12747,0.0,14.247,17.5001,0.0,33.8989,48.3169,113.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
39.0,113.0,18.0681,0.0,1.85449,0.0,19.6179,50.9949,0.0,0.24171,30.3984,113.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
40.0,113.0,28.7759,0.0,1.44871,0.0,64.4886,44.1066,0.0,3.61638,15.6414,113.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
41.0,113.0,64.2612,0.0,3.57116,0.0,70.6626,22.9498,0.0,4.6196,34.0391,113.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
42.0,113.0,33.5903,0.0,2.89308,0.0,63.4803,5.31376,0.0,13.0919,46.6752,113.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
43.0,113.0,5.10107,0.0,2.12088,1.0,80.4288,13.7333,0.0,8.0118,47.3412,113.0,1.0,6.0,0.0,6.0,1.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0
44.0,113.0,28.511,0.0,6.01739,0.0,56.0551,35.1852,0.0,15.6083,16.0045,113.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
45.0,113.0,17.7986,0.0,2.3822,0.0,51.2314,72.2115,0.0,15.9188,22.2456,113.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
46.0,113.0,74.5892,0.0,1.0248,0.0,71.848,27.0711,0.0,3.42266,31.6713,113.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0
47.0,113.0,67.7161,0.0,3.05958,0.0,46.1701,23.3253,0.0,11.8893,26.9483,113.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
48.0,113.0,8.97613,0.0,1.27448,0.0,6.28699,23.4702,0.0,30.4911,51.1337,113.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
